event_id,date,journey_id,step_name,step_type,callers_entered,callers_completed,drop_off_callers,no_match_callers,no_input_callers,transferred_callers,avg_step_seconds
EVT03112,2026-04-16,JRN006,Self-service resolution,Automation,901,814,76,5,5,11,110
EVT03113,2026-04-16,JRN006,Agent transfer,Routing,814,737,60,3,1,17,135
EVT03114,2026-04-16,JRN007,Greeting and language,Menu,2333,2127,168,14,88,38,32
EVT03115,2026-04-16,JRN007,Caller authentication,Authentication,2127,1944,150,16,12,33,73
EVT03116,2026-04-16,JRN007,Intent capture,Speech recognition,1944,1689,230,99,92,25,82
EVT03117,2026-04-16,JRN007,Eligibility or account lookup,Integration,1689,1447,224,14,2,18,85
EVT03118,2026-04-16,JRN007,Self-service resolution,Automation,1447,1277,142,4,7,28,113
EVT03119,2026-04-16,JRN007,Agent transfer,Routing,1277,1110,144,7,2,23,121
EVT03120,2026-04-16,JRN008,Greeting and language,Menu,2214,2121,55,14,105,38,35
EVT03121,2026-04-16,JRN008,Intent capture,Speech recognition,2121,1886,199,126,52,36,73
EVT03122,2026-04-16,JRN008,Eligibility or account lookup,Integration,1886,1689,168,5,6,29,97
EVT03123,2026-04-16,JRN008,Self-service resolution,Automation,1689,1526,137,10,3,26,109
EVT03124,2026-04-16,JRN008,Agent transfer,Routing,1526,1368,144,6,5,14,125
EVT03125,2026-04-16,JRN009,Greeting and language,Menu,2098,2038,36,11,81,24,27
EVT03126,2026-04-16,JRN009,Caller authentication,Authentication,2038,1896,106,13,5,36,43
EVT03127,2026-04-16,JRN009,Intent capture,Speech recognition,1896,1721,170,88,74,5,77
EVT03128,2026-04-16,JRN009,Eligibility or account lookup,Integration,1721,1545,161,9,12,15,81
EVT03129,2026-04-16,JRN009,Self-service resolution,Automation,1545,1399,124,6,7,22,120
EVT03130,2026-04-16,JRN009,Agent transfer,Routing,1399,1282,111,3,9,6,122
EVT03131,2026-04-16,JRN010,Greeting and language,Menu,1513,1434,62,17,51,17,25
EVT03132,2026-04-16,JRN010,Intent capture,Speech recognition,1434,1292,132,69,64,10,52
EVT03133,2026-04-16,JRN010,Eligibility or account lookup,Integration,1292,1157,126,4,11,9,98
EVT03134,2026-04-16,JRN010,Self-service resolution,Automation,1157,1047,90,9,1,20,105
EVT03135,2026-04-16,JRN010,Agent transfer,Routing,1047,954,76,3,2,17,125
EVT03136,2026-04-16,JRN011,Greeting and language,Menu,2580,2484,64,30,63,32,47
EVT03137,2026-04-16,JRN011,Caller authentication,Authentication,2484,2343,92,12,17,49,51
EVT03138,2026-04-16,JRN011,Intent capture,Speech recognition,2343,2071,231,130,98,41,61
EVT03139,2026-04-16,JRN011,Eligibility or account lookup,Integration,2071,1848,198,9,10,25,90
EVT03140,2026-04-16,JRN011,Self-service resolution,Automation,1848,1704,115,18,11,29,92
EVT03141,2026-04-16,JRN011,Agent transfer,Routing,1704,1536,139,19,11,29,129
EVT03142,2026-04-16,JRN012,Greeting and language,Menu,1514,1482,20,8,55,12,26
EVT03143,2026-04-16,JRN012,Caller authentication,Authentication,1482,1419,49,9,8,14,65
EVT03144,2026-04-16,JRN012,Intent capture,Speech recognition,1419,1246,145,101,53,28,64
EVT03145,2026-04-16,JRN012,Eligibility or account lookup,Integration,1246,1089,128,11,9,29,86
EVT03146,2026-04-16,JRN012,Self-service resolution,Automation,1089,993,85,9,4,11,118
EVT03147,2026-04-16,JRN012,Agent transfer,Routing,993,872,101,7,4,20,126
EVT03148,2026-04-16,JRN013,Greeting and language,Menu,2898,2726,132,21,126,40,40
EVT03149,2026-04-16,JRN013,Caller authentication,Authentication,2726,2478,216,15,15,32,52
EVT03150,2026-04-16,JRN013,Intent capture,Speech recognition,2478,2161,301,103,62,16,69
EVT03151,2026-04-16,JRN013,Eligibility or account lookup,Integration,2161,1882,234,22,13,45,95
EVT03152,2026-04-16,JRN013,Self-service resolution,Automation,1882,1657,193,11,11,32,109
EVT03153,2026-04-16,JRN013,Agent transfer,Routing,1657,1429,209,7,4,19,134
EVT03154,2026-04-16,JRN014,Greeting and language,Menu,2656,2598,49,8,88,9,57
EVT03155,2026-04-16,JRN014,Intent capture,Speech recognition,2598,2329,231,132,62,38,76
EVT03156,2026-04-16,JRN014,Eligibility or account lookup,Integration,2329,2068,208,11,10,53,106
EVT03157,2026-04-16,JRN014,Self-service resolution,Automation,2068,1888,162,5,9,18,108
EVT03158,2026-04-16,JRN014,Agent transfer,Routing,1888,1690,189,6,13,9,137
EVT03159,2026-04-16,JRN015,Greeting and language,Menu,843,796,31,2,36,16,36
EVT03160,2026-04-16,JRN015,Caller authentication,Authentication,796,749,39,4,2,8,56
EVT03161,2026-04-16,JRN015,Intent capture,Speech recognition,749,655,77,45,30,17,59
EVT03162,2026-04-16,JRN015,Eligibility or account lookup,Integration,655,598,51,6,2,6,86
EVT03163,2026-04-16,JRN015,Self-service resolution,Automation,598,544,43,6,2,11,106
EVT03164,2026-04-16,JRN015,Agent transfer,Routing,544,493,46,1,1,5,128
EVT03165,2026-04-16,JRN016,Greeting and language,Menu,1207,1175,16,9,53,16,34
EVT03166,2026-04-16,JRN016,Intent capture,Speech recognition,1175,1019,131,80,30,25,70
EVT03167,2026-04-16,JRN016,Eligibility or account lookup,Integration,1019,901,103,10,1,15,99
EVT03168,2026-04-16,JRN016,Self-service resolution,Automation,901,822,65,10,6,14,104
EVT03169,2026-04-16,JRN016,Agent transfer,Routing,822,730,74,7,1,18,119
EVT03170,2026-04-16,JRN017,Greeting and language,Menu,2288,2245,32,12,62,11,39
EVT03171,2026-04-16,JRN017,Intent capture,Speech recognition,2245,2018,199,157,77,28,58
EVT03172,2026-04-16,JRN017,Eligibility or account lookup,Integration,2018,1806,185,20,9,27,79
EVT03173,2026-04-16,JRN017,Self-service resolution,Automation,1806,1630,143,6,14,33,107
EVT03174,2026-04-16,JRN017,Agent transfer,Routing,1630,1438,155,18,12,37,143
EVT03175,2026-04-16,JRN018,Greeting and language,Menu,1476,1387,62,3,70,27,31
EVT03176,2026-04-16,JRN018,Caller authentication,Authentication,1387,1307,74,5,10,6,51
EVT03177,2026-04-16,JRN018,Intent capture,Speech recognition,1307,1186,114,73,36,7,54
EVT03178,2026-04-16,JRN018,Eligibility or account lookup,Integration,1186,1040,118,5,7,28,83
EVT03179,2026-04-16,JRN018,Self-service resolution,Automation,1040,927,89,7,6,24,102
EVT03180,2026-04-16,JRN018,Agent transfer,Routing,927,837,83,5,6,7,130
EVT03181,2026-04-16,JRN019,Greeting and language,Menu,3102,2942,139,34,150,21,34
EVT03182,2026-04-16,JRN019,Caller authentication,Authentication,2942,2734,198,34,6,10,53
EVT03183,2026-04-16,JRN019,Intent capture,Speech recognition,2734,2384,338,199,91,12,74
EVT03184,2026-04-16,JRN019,Eligibility or account lookup,Integration,2384,2094,277,20,5,13,77
EVT03185,2026-04-16,JRN019,Self-service resolution,Automation,2094,1861,194,5,4,39,116
EVT03186,2026-04-16,JRN019,Agent transfer,Routing,1861,1581,239,16,13,41,120
EVT03187,2026-04-16,JRN020,Greeting and language,Menu,870,840,17,2,28,13,33
EVT03188,2026-04-16,JRN020,Caller authentication,Authentication,840,788,35,9,1,17,39
EVT03189,2026-04-16,JRN020,Intent capture,Speech recognition,788,711,69,50,35,8,61
EVT03190,2026-04-16,JRN020,Eligibility or account lookup,Integration,711,643,65,5,5,3,95
EVT03191,2026-04-16,JRN020,Self-service resolution,Automation,643,601,39,5,2,3,111
EVT03192,2026-04-16,JRN020,Agent transfer,Routing,601,554,44,2,0,3,113
EVT03193,2026-04-16,JRN021,Greeting and language,Menu,3655,3496,139,36,88,20,39
EVT03194,2026-04-16,JRN021,Caller authentication,Authentication,3496,3249,169,34,29,78,53
EVT03195,2026-04-16,JRN021,Intent capture,Speech recognition,3249,2838,339,212,148,72,65
EVT03196,2026-04-16,JRN021,Eligibility or account lookup,Integration,2838,2546,278,25,14,14,104
EVT03197,2026-04-16,JRN021,Self-service resolution,Automation,2546,2305,219,12,14,22,113
EVT03198,2026-04-16,JRN021,Agent transfer,Routing,2305,2091,207,12,17,7,122
EVT03199,2026-04-16,JRN022,Greeting and language,Menu,2254,2176,51,24,83,27,47
EVT03200,2026-04-16,JRN022,Intent capture,Speech recognition,2176,1964,195,106,85,17,86
EVT03201,2026-04-16,JRN022,Eligibility or account lookup,Integration,1964,1747,187,14,15,30,96
EVT03202,2026-04-16,JRN022,Self-service resolution,Automation,1747,1579,138,8,6,30,111
EVT03203,2026-04-16,JRN022,Agent transfer,Routing,1579,1396,146,7,6,37,137
EVT03204,2026-04-16,JRN023,Greeting and language,Menu,1032,986,26,5,29,20,25
EVT03205,2026-04-16,JRN023,Caller authentication,Authentication,986,920,46,7,7,20,51
EVT03206,2026-04-16,JRN023,Intent capture,Speech recognition,920,818,80,33,44,22,62
EVT03207,2026-04-16,JRN023,Eligibility or account lookup,Integration,818,726,78,2,7,14,91
EVT03208,2026-04-16,JRN023,Self-service resolution,Automation,726,672,52,5,4,2,129
EVT03209,2026-04-16,JRN023,Agent transfer,Routing,672,609,56,5,3,7,124
EVT03210,2026-04-16,JRN024,Greeting and language,Menu,1084,1030,51,9,37,3,39
EVT03211,2026-04-16,JRN024,Intent capture,Speech recognition,1030,888,121,58,28,21,63
EVT03212,2026-04-16,JRN024,Eligibility or account lookup,Integration,888,757,119,10,5,12,96
EVT03213,2026-04-16,JRN024,Self-service resolution,Automation,757,672,69,4,3,16,109
EVT03214,2026-04-16,JRN024,Agent transfer,Routing,672,583,75,2,5,14,114
EVT03215,2026-04-16,JRN025,Greeting and language,Menu,3236,3060,147,36,104,29,34
EVT03216,2026-04-16,JRN025,Caller authentication,Authentication,3060,2745,256,16,11,59,53
EVT03217,2026-04-16,JRN025,Intent capture,Speech recognition,2745,2386,333,182,125,26,71
EVT03218,2026-04-16,JRN025,Eligibility or account lookup,Integration,2386,2077,283,6,5,26,95
EVT03219,2026-04-16,JRN025,Self-service resolution,Automation,2077,1832,198,17,17,47,104
EVT03220,2026-04-16,JRN025,Agent transfer,Routing,1832,1616,206,17,4,10,126
EVT03221,2026-04-16,JRN026,Greeting and language,Menu,3586,3510,48,29,163,28,30
EVT03222,2026-04-16,JRN026,Caller authentication,Authentication,3510,3352,101,32,6,57,47
EVT03223,2026-04-16,JRN026,Intent capture,Speech recognition,3352,2912,363,234,130,77,76
EVT03224,2026-04-16,JRN026,Eligibility or account lookup,Integration,2912,2630,233,29,24,49,87
EVT03225,2026-04-16,JRN026,Self-service resolution,Automation,2630,2425,166,27,19,39,112
EVT03226,2026-04-16,JRN026,Agent transfer,Routing,2425,2186,196,26,19,43,119
EVT03227,2026-04-16,JRN027,Greeting and language,Menu,3151,2995,86,30,88,70,21
EVT03228,2026-04-16,JRN027,Caller authentication,Authentication,2995,2880,78,10,25,37,47
EVT03229,2026-04-16,JRN027,Intent capture,Speech recognition,2880,2575,254,166,111,51,70
EVT03230,2026-04-16,JRN027,Eligibility or account lookup,Integration,2575,2312,255,7,4,8,102
EVT03231,2026-04-16,JRN027,Self-service resolution,Automation,2312,2118,167,24,5,27,113
EVT03232,2026-04-16,JRN027,Agent transfer,Routing,2118,1858,217,15,12,43,133
EVT03233,2026-04-16,JRN028,Greeting and language,Menu,2575,2463,61,17,126,51,45
EVT03234,2026-04-16,JRN028,Intent capture,Speech recognition,2463,2196,232,156,78,35,60
EVT03235,2026-04-16,JRN028,Eligibility or account lookup,Integration,2196,1962,204,8,15,30,86
EVT03236,2026-04-16,JRN028,Self-service resolution,Automation,1962,1811,137,7,11,14,105
EVT03237,2026-04-16,JRN028,Agent transfer,Routing,1811,1641,138,19,15,32,129
EVT03238,2026-04-16,JRN029,Greeting and language,Menu,1594,1541,36,18,48,17,24
EVT03239,2026-04-16,JRN029,Caller authentication,Authentication,1541,1466,62,10,1,13,49
EVT03240,2026-04-16,JRN029,Intent capture,Speech recognition,1466,1302,137,73,70,27,62
EVT03241,2026-04-16,JRN029,Eligibility or account lookup,Integration,1302,1137,138,6,8,27,88
EVT03242,2026-04-16,JRN029,Self-service resolution,Automation,1137,1034,84,10,2,19,108
EVT03243,2026-04-16,JRN029,Agent transfer,Routing,1034,918,101,4,8,15,131
EVT03244,2026-04-16,JRN030,Greeting and language,Menu,3329,3093,220,30,114,16,31
EVT03245,2026-04-16,JRN030,Intent capture,Speech recognition,3093,2616,407,161,97,70,84
EVT03246,2026-04-16,JRN030,Eligibility or account lookup,Integration,2616,2308,300,5,19,8,97
EVT03247,2026-04-16,JRN030,Self-service resolution,Automation,2308,2058,236,11,7,14,112
EVT03248,2026-04-16,JRN030,Agent transfer,Routing,2058,1771,269,11,9,18,118
EVT03249,2026-04-17,JRN001,Greeting and language,Menu,3104,2880,207,32,82,17,36
EVT03250,2026-04-17,JRN001,Caller authentication,Authentication,2880,2585,231,12,21,64,57
EVT03251,2026-04-17,JRN001,Intent capture,Speech recognition,2585,2274,302,129,103,9,53
EVT03252,2026-04-17,JRN001,Eligibility or account lookup,Integration,2274,1991,245,5,6,38,92
EVT03253,2026-04-17,JRN001,Self-service resolution,Automation,1991,1739,216,11,13,36,116
EVT03254,2026-04-17,JRN001,Agent transfer,Routing,1739,1485,221,15,10,33,125
EVT03255,2026-04-17,JRN002,Greeting and language,Menu,981,923,40,6,24,18,49
EVT03256,2026-04-17,JRN002,Intent capture,Speech recognition,923,830,78,51,25,15,64
EVT03257,2026-04-17,JRN002,Eligibility or account lookup,Integration,830,750,69,5,6,11,84
EVT03258,2026-04-17,JRN002,Self-service resolution,Automation,750,681,65,8,2,4,110
EVT03259,2026-04-17,JRN002,Agent transfer,Routing,681,623,53,2,3,5,144
EVT03260,2026-04-17,JRN003,Greeting and language,Menu,736,687,31,4,30,18,32
EVT03261,2026-04-17,JRN003,Intent capture,Speech recognition,687,582,95,37,30,10,55
EVT03262,2026-04-17,JRN003,Eligibility or account lookup,Integration,582,510,67,3,4,5,85
EVT03263,2026-04-17,JRN003,Self-service resolution,Automation,510,453,52,5,4,5,111
EVT03264,2026-04-17,JRN003,Agent transfer,Routing,453,397,46,3,2,10,139
EVT03265,2026-04-17,JRN004,Greeting and language,Menu,3802,3550,226,13,176,26,30
EVT03266,2026-04-17,JRN004,Caller authentication,Authentication,3550,3265,208,36,9,77,43
EVT03267,2026-04-17,JRN004,Intent capture,Speech recognition,3265,2810,406,232,92,49,71
EVT03268,2026-04-17,JRN004,Eligibility or account lookup,Integration,2810,2453,336,25,7,21,99
EVT03269,2026-04-17,JRN004,Self-service resolution,Automation,2453,2142,285,27,16,26,96
EVT03270,2026-04-17,JRN004,Agent transfer,Routing,2142,1860,257,18,2,25,121
EVT03271,2026-04-17,JRN005,Greeting and language,Menu,585,560,23,4,29,2,27
EVT03272,2026-04-17,JRN005,Caller authentication,Authentication,560,530,17,4,1,13,40
EVT03273,2026-04-17,JRN005,Intent capture,Speech recognition,530,466,52,38,13,12,70
EVT03274,2026-04-17,JRN005,Eligibility or account lookup,Integration,466,416,45,5,3,5,94
EVT03275,2026-04-17,JRN005,Self-service resolution,Automation,416,385,26,4,2,5,115
EVT03276,2026-04-17,JRN005,Agent transfer,Routing,385,347,35,2,2,3,124
EVT03277,2026-04-17,JRN006,Greeting and language,Menu,1151,1104,42,5,56,5,29
EVT03278,2026-04-17,JRN006,Caller authentication,Authentication,1104,1035,46,12,7,23,41
EVT03279,2026-04-17,JRN006,Intent capture,Speech recognition,1035,918,109,63,40,8,77
EVT03280,2026-04-17,JRN006,Eligibility or account lookup,Integration,918,814,86,3,1,18,93
EVT03281,2026-04-17,JRN006,Self-service resolution,Automation,814,743,59,9,3,12,113
EVT03282,2026-04-17,JRN006,Agent transfer,Routing,743,669,63,5,3,11,136
EVT03283,2026-04-17,JRN007,Greeting and language,Menu,1793,1689,80,18,57,24,41
EVT03284,2026-04-17,JRN007,Caller authentication,Authentication,1689,1513,143,4,6,33,54
EVT03285,2026-04-17,JRN007,Intent capture,Speech recognition,1513,1301,194,82,48,18,71
EVT03286,2026-04-17,JRN007,Eligibility or account lookup,Integration,1301,1122,158,4,3,21,87
EVT03287,2026-04-17,JRN007,Self-service resolution,Automation,1122,1002,115,6,1,5,101
EVT03288,2026-04-17,JRN007,Agent transfer,Routing,1002,883,105,8,3,14,135
EVT03289,2026-04-17,JRN008,Greeting and language,Menu,2061,1954,73,12,62,34,34
EVT03290,2026-04-17,JRN008,Intent capture,Speech recognition,1954,1723,194,65,47,37,65
EVT03291,2026-04-17,JRN008,Eligibility or account lookup,Integration,1723,1508,181,5,14,34,96
EVT03292,2026-04-17,JRN008,Self-service resolution,Automation,1508,1371,112,12,5,25,106
EVT03293,2026-04-17,JRN008,Agent transfer,Routing,1371,1224,133,11,11,14,133
EVT03294,2026-04-17,JRN009,Greeting and language,Menu,1929,1821,63,4,69,45,25
EVT03295,2026-04-17,JRN009,Caller authentication,Authentication,1821,1723,66,6,2,32,61
EVT03296,2026-04-17,JRN009,Intent capture,Speech recognition,1723,1554,147,112,75,22,66
EVT03297,2026-04-17,JRN009,Eligibility or account lookup,Integration,1554,1403,127,8,11,24,93
EVT03298,2026-04-17,JRN009,Self-service resolution,Automation,1403,1284,104,5,4,15,113
EVT03299,2026-04-17,JRN009,Agent transfer,Routing,1284,1135,126,10,5,23,128
EVT03300,2026-04-17,JRN010,Greeting and language,Menu,1652,1559,64,11,44,29,30
EVT03301,2026-04-17,JRN010,Intent capture,Speech recognition,1559,1397,142,90,71,20,60
EVT03302,2026-04-17,JRN010,Eligibility or account lookup,Integration,1397,1253,115,14,6,29,91
EVT03303,2026-04-17,JRN010,Self-service resolution,Automation,1253,1137,98,8,5,18,98
EVT03304,2026-04-17,JRN010,Agent transfer,Routing,1137,1014,101,10,1,22,126
EVT03305,2026-04-17,JRN011,Greeting and language,Menu,2204,2110,41,12,74,53,43
EVT03306,2026-04-17,JRN011,Caller authentication,Authentication,2110,1984,107,21,16,19,55
EVT03307,2026-04-17,JRN011,Intent capture,Speech recognition,1984,1766,174,133,61,44,84
EVT03308,2026-04-17,JRN011,Eligibility or account lookup,Integration,1766,1608,138,10,3,20,82
EVT03309,2026-04-17,JRN011,Self-service resolution,Automation,1608,1439,136,17,9,33,110
EVT03310,2026-04-17,JRN011,Agent transfer,Routing,1439,1275,139,13,7,25,120
EVT03311,2026-04-17,JRN012,Greeting and language,Menu,1751,1653,65,14,86,33,25
EVT03312,2026-04-17,JRN012,Caller authentication,Authentication,1653,1535,81,7,12,37,65
EVT03313,2026-04-17,JRN012,Intent capture,Speech recognition,1535,1362,165,90,65,8,79
EVT03314,2026-04-17,JRN012,Eligibility or account lookup,Integration,1362,1220,122,5,8,20,92
EVT03315,2026-04-17,JRN012,Self-service resolution,Automation,1220,1122,84,12,6,14,118
EVT03316,2026-04-17,JRN012,Agent transfer,Routing,1122,1009,90,12,3,23,121
EVT03317,2026-04-17,JRN013,Greeting and language,Menu,2499,2314,178,24,91,7,42
EVT03318,2026-04-17,JRN013,Caller authentication,Authentication,2314,2146,143,9,15,25,48
EVT03319,2026-04-17,JRN013,Intent capture,Speech recognition,2146,1836,286,81,74,24,74
EVT03320,2026-04-17,JRN013,Eligibility or account lookup,Integration,1836,1570,250,13,12,16,92
EVT03321,2026-04-17,JRN013,Self-service resolution,Automation,1570,1392,164,4,11,14,101
EVT03322,2026-04-17,JRN013,Agent transfer,Routing,1392,1225,158,12,5,9,135
EVT03323,2026-04-17,JRN014,Greeting and language,Menu,3065,2955,42,9,137,68,25
EVT03324,2026-04-17,JRN014,Intent capture,Speech recognition,2955,2614,319,150,115,22,77
EVT03325,2026-04-17,JRN014,Eligibility or account lookup,Integration,2614,2298,271,29,12,45,88
EVT03326,2026-04-17,JRN014,Self-service resolution,Automation,2298,2060,194,25,18,44,132
EVT03327,2026-04-17,JRN014,Agent transfer,Routing,2060,1848,165,21,17,47,133
EVT03328,2026-04-17,JRN015,Greeting and language,Menu,918,885,28,4,30,5,52
EVT03329,2026-04-17,JRN015,Caller authentication,Authentication,885,829,37,9,1,19,59
EVT03330,2026-04-17,JRN015,Intent capture,Speech recognition,829,750,68,48,29,11,60
EVT03331,2026-04-17,JRN015,Eligibility or account lookup,Integration,750,669,71,2,2,10,88
EVT03332,2026-04-17,JRN015,Self-service resolution,Automation,669,609,52,4,3,8,83
EVT03333,2026-04-17,JRN015,Agent transfer,Routing,609,544,60,1,1,5,125
EVT03334,2026-04-17,JRN016,Greeting and language,Menu,1509,1438,49,7,73,22,28
EVT03335,2026-04-17,JRN016,Intent capture,Speech recognition,1438,1279,126,67,69,33,65
EVT03336,2026-04-17,JRN016,Eligibility or account lookup,Integration,1279,1139,124,7,3,16,79
EVT03337,2026-04-17,JRN016,Self-service resolution,Automation,1139,1031,94,12,5,14,100
EVT03338,2026-04-17,JRN016,Agent transfer,Routing,1031,913,94,11,5,24,130
EVT03339,2026-04-17,JRN017,Greeting and language,Menu,2799,2682,56,25,134,61,30
EVT03340,2026-04-17,JRN017,Intent capture,Speech recognition,2682,2394,265,102,98,23,63
EVT03341,2026-04-17,JRN017,Eligibility or account lookup,Integration,2394,2096,253,27,4,45,84
EVT03342,2026-04-17,JRN017,Self-service resolution,Automation,2096,1907,140,23,10,49,103
